x,y
7.708982651212806791e-01, -7.536893054359057320e-01
-6.761971681253463595e-01, -1.589550371420279662e+00
-7.504424648624267169e-01, -2.697684264969367973e+00
4.350367089956103661e-01, 1.426769213000092629e+00
-1.868164715702388179e+00, 1.091551965189494933e+00
2.324687260126447608e-01, -2.285138902810127659e-01
-6.191511101036408782e-01, 1.684418759288598855e+00
1.230844666005062260e+00, 1.201741088082671993e+00
7.688226749788050762e-01, -5.851392850397139911e-02
-5.592984467649313451e-01, -1.186552345346897575e+00
-8.926283916005061103e-01, -1.550776556173895093e+00
1.436557950520921390e+00, 8.388560767928051609e-01
2.458321999325435714e-01, -1.017049449139278305e+00
6.014884723180475845e-01, -7.590952518152874751e-01
9.629923045567096995e-01, 6.590612808796557538e-03
-3.381378954825718930e-01, 8.852554813927124844e-01
2.195599835541784950e-01, -4.083569238667040247e-01
1.628598743079366251e+00, -6.034566247313505327e-01
6.039712853435031878e-03, 4.742307297144106593e-01
-1.170900983807854123e+00, 5.786331510854033633e-01
5.732789275887256730e-01, 8.663838265010396222e-01
4.367868015485112942e-01, 5.773076927319190643e-01
-5.576639436443029396e-01, 3.122424155835079596e-01
-9.479976671011407230e-02, 1.641549238466597505e+00
-4.105241074843937743e-01, 2.282585030821262795e-01
-3.497636500603938936e-01, -2.055499781883416421e+00
-9.122617373871814150e-01, 7.592308466060063710e-01
7.648930828152777917e-01, 7.485287740483316521e-02
-1.978138858271018430e+00, 7.076276277371483792e-01
7.992967964249001467e-01, -1.664909703724352541e+00
-1.110120753623040191e+00, 1.293472202123727710e+00
7.988675248784071758e-01, 6.274770965389101507e-01
1.727962268968279869e+00, -9.942422076999977154e-01
2.268793837385704379e-02, 5.656256794179266301e-01
6.219212163683517369e-01, -1.375080901992572047e+00
6.326045486814512175e-01, 4.734310332422832501e-01
-9.843224326171801097e-01, -6.720436738538546617e-01
-8.049937182080927345e-01, -1.085119975087224020e+00
-5.153345829215413287e-01, 1.112311042953818774e+00
4.936998562332828855e-01, 1.499636877602095186e+00
-1.705828436273885140e+00, -2.043960517248925857e-01
2.648704429180611108e-01, -5.448130111965070466e-01
-2.040123817062526601e-01, 1.198883992473787352e-01
-1.547935755054622442e+00, 2.658448685692690550e+00
-1.256168063841013760e+00, -6.235476666988254424e-01
-1.558647884234587666e+00, 6.012793066004928910e-01
-2.522913434825815870e-01, 9.316141618082156572e-01
-3.102357680494601255e-01, 3.334971766910933832e-02
-8.488511402861880217e-01, 1.943419343089483942e+00
-9.570966203917753434e-01, -1.081459526999563270e+00
1.003493460605272336e+00, 8.948052665225103564e-01
2.385201232498730950e-01, -4.427357460996987348e-01
1.400759926323318083e-01, 5.195879326021828337e-01
8.037516893209369906e-01, -1.570756870441722408e-01
8.250804775034381588e-01, -7.971173560273290271e-01
-1.252641950797291459e+00, 8.352199988195739833e-01
-1.843627380016528428e-01, 4.412642256835405119e-01
2.692379945386115248e-01, 8.508884089403404016e-02
1.085876065604449332e-03, 3.495814292730946016e-01
2.304838064216602422e+00, 5.554902848942671056e-01
-8.515770792470782613e-01, -6.926741390685587918e-01
-1.160021398582811392e+00, 6.293144428471376672e-01
7.250077919523402192e-01, -1.281056647756072753e+00
-1.259975551576333619e-01, -3.727491216035320187e-01
1.732366374218665017e+00, 1.107196208480265565e+00
1.061676876963298932e-01, 3.102348494380147703e-01
7.174422993779512314e-01, 1.335464071039119904e+00
-1.218847510342192964e+00, -3.452904155435037037e-01
1.210530937211715896e+00, 5.788602479108532345e-02
-7.163465555859792611e-01, -4.107211011989581051e-01
-7.407550603885219020e-01, 6.050010295678263095e-01
-1.460377675650959217e+00, 2.249974351062902667e+00
2.284167111644026082e+00, -1.277460206598523884e+00
-1.324696618794894976e+00, 1.254957523112543605e+00
-5.238777101900027322e-01, -5.431942350857918989e-01
5.360699107508797301e-01, 4.362220084652435603e-01
-1.156033915676258905e+00, -1.123974890139283478e-01
1.017418923020602550e+00, -1.712007002325729760e-04
-8.275107043478834301e-01, 1.147541360619139944e-01
-1.982670093186218674e+00, -1.163636496624847139e+00
-2.129064369462920325e+00, 2.056804200167476060e-01
9.984153217325488772e-01, 1.347376788854734109e+00
-5.878706114626292001e-01, -6.589530341003849157e-02
-8.862391688239753540e-01, 9.701268676847253358e-01
7.892842538579232237e-01, -2.216964789170112748e-01
-4.896797668379845869e-01, 1.304422783173111222e+00
1.077771194003521726e+00, -5.567614457907218428e-01
-1.104424041216978347e+00, -8.654932554652814414e-01
5.177687026244666146e-01, 6.204616242526151959e-01
5.246062091990217890e-01, -5.609632909336886852e-01
1.149807040612385256e+00, -8.233466407640334106e-01
2.659529076680437476e-01, -6.510872417564486092e-01
-3.768558186510265751e-01, -3.446145476515659247e-03
1.028727063793813734e+00, 6.436551936857735079e-01
2.417329574580948104e-01, 1.505529889635943974e-01
-1.630986625979782056e+00, 7.162426467587018619e-02
2.934945552966123361e-01, 7.314047470670984596e-01
-4.206345345236517930e-01, 2.662699341749796389e+00
2.512472136206564510e+00, -2.513887676234549933e-03
-4.792876204917844163e-01, -7.394814876767660250e-01
-1.654807941696589291e+00, 2.720351494443195239e+00
-1.829252895001830304e+00, -1.778510719709399529e-02
-5.042448730988441374e-01, 7.488036815587160167e-01
-5.141902876837692871e-01, -9.166180690833395373e-01
-2.602448139537968941e-01, 2.228463152645797918e-01
8.822136775325242208e-01, 1.387642717724385300e+00
-1.457133777913637296e+00, 3.967142978489103800e-01
-6.984127872867612608e-01, 2.036254766919999515e+00
-1.266039577604569200e+00, -1.821337036656968111e-01
-3.971907617020547371e-02, -2.454216134562831719e+00
1.023890037834475519e+00, -2.872838096402293151e-01
-6.054377785861088102e-01, 6.951907961482415299e-01
-2.040835475698297152e+00, 6.946514370726847298e-01
-3.145832469787621100e-01, 1.159864827512906205e+00
-1.486881762303265742e+00, -3.025069220162601713e-01
-1.308079036050848964e+00, -6.202835236179944367e-01
-5.773562498912339080e-01, 2.329111710329287988e+00
3.693663000532624308e-01, 1.007782755031921385e+00
-9.803960032377008194e-01, -1.520975708003018845e+00
-1.127818299043925165e+00, 9.489236002516604485e-01
1.589559925244574234e+00, 4.713056512899830852e-01
-1.398354953449104432e+00, 6.658100844910939120e-01
-2.806270577841497582e-01, -1.317701110832110611e+00
4.075237672707188730e-01, 5.641882930226475024e-01
4.694478282847640016e-01, -1.064695855512963085e+00
-5.073680795830303181e-01, 2.049324410723956547e+00
-1.170073534951870498e+00, -1.634440507313787150e-01
9.920929056278547931e-01, 1.073314715318344881e+00
6.302719546125893357e-01, 9.457608085958921218e-02
7.187303045591283412e-01, -3.138157860799205556e-01
4.221035519134826997e-01, 6.610161780804914011e-01
2.379511692877143147e+00, -2.240026740243844516e-01
-2.661233377385717969e+00, 3.859987738508473543e-01
3.754947509682211026e-01, 1.728286146838701631e+00
-5.003240932422638176e-02, -2.522804183804110423e-01
-8.920436581437350965e-01, -2.806451695049680395e-01
7.680427278211995334e-01, -1.878759083360445892e-01
6.934670382424769075e-01, 1.462708109432467429e+00
1.062639828537929487e+00, -1.461126163378509535e+00
-5.490592385781267737e-01, -8.842260777180873665e-01
-1.063993167934152329e+00, -1.137511657713552310e-01
-1.152398846922040532e+00, -2.657460923181165779e-01
2.358324509632572785e-01, 6.593176614752975784e-01
-2.734574325434582440e-02, 1.860424296403833944e-01
-5.412466955789783096e-01, -7.221223218664976073e-01
5.570488852334858354e-01, 2.167603141218640561e-01
3.797933279878188961e-01, 3.997942563330322274e-01
-1.610574246336857751e+00, -3.172557991512882314e+00
1.418966396694893994e+00, 4.014090007072508293e-01
7.480255950827882083e-01, 1.052565709952294259e+00
-6.639334047431002528e-01, 3.243363801256694545e-01
2.382961198895572341e+00, 3.554781346346343879e-02
6.467684755357302473e-01, 5.150998777232645987e-01
6.464298352223560862e-01, -5.220279479764159403e-01
-1.576441535083206447e-01, -8.492463705873997126e-01
1.815383188624629662e+00, 1.154890721810551302e+00
2.355126444410014841e+00, 1.641091137946541767e-01
5.869160125381228665e-01, 9.416797857031464214e-02
-8.073737322687036810e-01, -2.587097976886751916e-01
5.668707571528088796e-01, 1.485141880388815006e+00
-1.001720220937686590e-01, 1.478531147142352342e+00
1.639990017718358173e+00, 1.021768649194031431e-01
-2.980004594681221475e-01, -1.650588148407627465e+00
1.780943949637508572e+00, -3.170795130457775834e-01
3.007856611547218839e-01, -7.104280140633585372e-01
1.377057493765792839e-01, 4.647960765060949462e-01
-1.633004705413665825e+00, -1.318897980511264667e-01
-9.998541305052095485e-01, -6.249065793571232375e-01
1.102666937882259557e+00, 2.910198156807470848e-01
1.596296028276757095e+00, 4.002837494686373732e-01
-1.162055741233392503e+00, -8.980417186038676114e-01
8.471686340945047133e-01, 6.791368328240161567e-01
-2.372689071134118866e+00, -8.954228918222563172e-01
-2.939352340538154529e+00, -1.132364846031368222e+00
-2.693172646242721346e-01, 7.224261742323317970e-01
3.273733912064678148e-02, 5.493292422747239057e-01
2.722130215273458886e-01, -1.671795605310527066e-01
3.580455655993232400e-02, -9.510513875950713514e-01
-3.071535191926940134e-01, -9.079532856584926481e-01
2.302850368387054925e-01, -1.341229992099350010e+00
1.225512210329147145e+00, 2.277016806471254540e-01
-6.110289812417263322e-01, 3.949654712576418647e-01
1.167277258539867635e+00, -1.447886846966075280e+00
4.588613940156490573e-02, 5.439071167901010639e-01
3.438715011373267849e-01, 4.807309394418578519e-01
-1.321804397903249217e+00, 7.947254970725367018e-01
-7.478010669994608062e-01, -4.007854998883259023e-01
7.035673224258212066e-01, -1.298606896152390444e+00
-1.220934349725973922e+00, -1.109498026436873896e+00
5.394787762215977889e-01, -9.054195840430885600e-02
-9.189363750631955596e-02, -3.987558998762103513e-01
-6.430592793011843389e-01, 1.093474886500253263e+00
1.769405423614340611e+00, -4.932286972201482822e-01
-6.411185538961984287e-01, -5.906748047009907632e-01
6.156225640614165773e-01, -9.899672355169751581e-02
-5.298001081309967608e-01, 4.732419000233533540e-02
-6.016889684326174326e-01, -1.113813046259571227e+00
2.197715309654894034e-01, -9.833018110756754915e-01
-1.498348085614201186e-01, -1.040260918675883328e+00
1.777777614429764952e-01, 3.797368248921583200e-01
-1.298412198310872068e-01, 1.522343576429681766e+00
-3.265071289147377653e-01, -2.783185560270567960e-02
-2.323736270660055336e-01, -2.059317440504214947e+00
9.758399076742199085e-01, 7.107879048352501172e-01
-8.155851344012391424e-01, 9.727829367273043149e-01
-5.999547092839818685e-01, 8.178161041952715093e-01
1.421074398654426085e-01, -1.100434128014060597e+00
-3.293524934705979179e-01, -2.023999046575672700e-01
-4.331558431392638076e-01, -1.065628516519953717e+00
-1.071114833752469186e+00, 6.920497657766243593e-01
8.725011878777650942e-01, -2.104950788780022841e-01
1.557647662306933301e+00, 4.543382829094462227e-01
1.296900080716266501e+00, -1.619942891903577875e+00
5.348695613220446621e-01, 1.068510206594583289e+00
-7.699768341367159152e-01, 3.809796191499538742e-01
1.580084171317101216e+00, 8.146960014375836945e-01
-1.350279342381294878e+00, -2.453349032926569612e-02
-1.284220732736931006e-02, 1.616155858279409330e+00
-1.190757741990833729e+00, -1.378883238094381847e+00
-3.994003954463106604e-02, 1.577789514359726697e+00
7.604275914994997922e-03, 7.121855136002354092e-01
-2.062547287174986810e+00, -1.209822802574742839e+00
7.878141612818454487e-01, 1.389715365256546653e-01
-5.069953188538628419e-01, 1.726269367357871065e-01
-8.951511478820248779e-01, -1.276048488680162629e+00
-1.199718452756692866e+00, 3.459119702894181136e-01
5.108392574861796431e-01, -1.884609081656357932e-01
-7.581347026689877477e-02, 2.792204858390641586e+00
4.196933678047053834e-02, -1.757085560077108921e+00
3.424697387837382645e-01, -8.977264099299783195e-01
2.139272091947831189e+00, 1.483712804274114783e+00
2.256412433329280542e+00, -8.553071030697934063e-01
9.056579524725204555e-01, 1.670471849572190193e+00
-4.437131610050348285e-01, -7.176367419016811411e-01
1.327502658100106592e+00, -7.805030444498410880e-01
-4.062666093920078159e-01, 1.635089175564253816e+00
-9.680372781604773547e-02, 7.331117695939727286e-01
1.191492106096759152e+00, -4.146235556918224097e-01
-6.750283687612609329e-01, 3.122112077408081832e-01
-5.965669130777501161e-01, 9.208229594620591651e-01
1.155034406682164283e+00, -6.128218457860807877e-01
1.288754203253905217e+00, -2.500091841801461712e+00
-7.580426973673820568e-01, 1.348376379173173545e+00
-1.484198294741823909e-01, 1.752249611359097736e+00
-1.861460749957590366e+00, -4.669464032045964053e-01
-1.414157179921409768e-01, -8.080453268653519094e-01
8.496096364043730365e-01, -4.679423287486694782e-01
5.163847315037697339e-01, -8.496669377457659600e-01
1.369352488816958147e+00, 1.779641967546447545e-01
4.533636756151445679e-01, 1.326829371824850723e+00
6.052085698630184085e-01, 1.666704366147844452e+00
-7.116320693935415109e-01, -6.703964364562112754e-01
-7.844772705938970470e-01, 1.184763953894351740e+00
9.941624753638580447e-01, -1.013646496440645972e+00
9.104624708971091884e-01, 2.568503142664693706e-01
-4.855802156751601317e-01, -5.148750530950849114e-02
-8.741159717398943041e-01, -1.001291222081095222e+00
-2.399859544626691543e-01, 4.773493292370159513e-01
-9.408367195997897614e-01, -2.940029531893465636e-02
-5.857295037364651513e-01, 8.983006419291845734e-01
-6.408230122864932987e-02, 2.950632829305656069e-01
-8.818811463645350734e-01, -8.100315753957775256e-01
-3.241048073431740950e-01, 1.712999954291870353e+00
-3.400298640242979675e-01, 1.110144718469932235e+00
-9.632410805911355567e-01, 6.332385451374373808e-01
5.482078562385329645e-01, -6.466047685348238483e-01
9.081750479557250122e-01, -1.112006406814694870e+00
-4.900816503893428155e-01, 1.378507725518187899e+00
-2.107670953444117645e-01, -5.198020421276804415e-01
3.227460160607933948e-01, 2.080550141287202059e+00
-3.551784450531666332e-02, -3.233386607250134381e-01
-1.834150705685311467e+00, -2.251896824960651355e-01
-7.766461704257696108e-02, 8.335481621896767557e-02
4.239498547369998094e-01, -3.996975146195079209e-01
-3.532084794369204084e-01, -7.952681928800502398e-01
6.654319912798951631e-01, 1.183531985433546208e+00
-1.254978488259671288e+00, -9.179997803668561718e-02
2.730885687411161111e+00, -5.713223410422045845e-01
-3.734609022764724950e-01, -5.574180952560201519e-01
7.385707639511028821e-01, 2.085295731233902217e+00
3.094723664709101985e-01, 1.115915656895518498e-02
1.021305904913337059e+00, -1.402375882638248417e+00
-7.901109214796574465e-01, 1.408520646771125095e+00
9.509507556703737652e-02, 6.069524977545042166e-01
1.229590853198354039e-01, -3.009474176152277525e-01
-1.585574015798326686e+00, 7.028374624451422248e-01
8.802003088481191728e-01, 8.309796211195808607e-03
2.313153796099119142e-01, -1.239435316003650034e-01
5.264098619421285138e-03, 6.862798303147400469e-01
-7.810372628356457292e-02, -1.418914982579892348e+00
-5.588323451950546333e-02, 8.386725144840391222e-01
1.174596973128921196e+00, -6.625734135606878850e-01
-3.783933227777536712e-01, 4.168381188916084890e-01
-4.195949944649238206e-01, 9.915729339433645984e-02
1.991563048351700838e+00, 2.131454464321854925e+00
-4.090128887624964737e-01, -1.162622307404810318e+00
-5.098254870186005316e-01, 7.769415088455020602e-01
5.253042698965020019e-02, -1.271289697202403923e+00
-6.182813996018399205e-02, 9.589896870376890536e-01
-1.594340625620088048e+00, 2.759891448271436509e-01
6.032561175279992777e-02, -6.461213572810467487e-02
-7.228908549104092751e-01, -1.451614195926529849e+00
-1.464190667834463777e-01, 9.784504005692946649e-01
1.326434272577561302e+00, -8.567512791172468001e-01
-1.106840273672212493e+00, 1.064550125512572221e+00
-1.640844730629139825e+00, -1.173912940006480943e+00
1.072666697412332892e+00, 3.215995496385589125e-01
6.758571257372925078e-01, -1.102366274127914103e+00
6.628165975767515983e-01, 6.869049489630001393e-01
2.517651606112311299e-02, 9.839744786860246117e-01
-9.791584015652566864e-01, -1.237036112044319403e+00
-1.056838817605880054e+00, -6.827507571116383511e-01
2.246131413736575100e-01, -9.896526653617478964e-01
5.180322367858477550e-01, -4.271547482327828771e-01
-1.400383208880946917e+00, 1.013985597531476435e+00
-6.159756882396318911e-01, 1.360631790226981996e+00
-6.838983863483047987e-01, 1.616760095617595927e-01
1.297881047899243523e+00, 1.738521588003786533e+00
5.837106726194578599e-01, -1.485074278363959444e+00
-3.990874972062581905e-01, 7.493102089574739111e-01
3.795430867890471349e-01, -1.394359405180328304e+00
5.380705585400492597e-01, 1.086309596974418090e+00
1.321843375966556211e+00, 6.667317866510110713e-01
-9.558773548644085016e-01, -2.276732641401829627e-01
-7.746521343505770041e-01, -7.365386242729337063e-01
-4.145432761887117845e-01, -9.402899845221003583e-03
6.226466082639150468e-01, 1.927408476008421467e-01
3.011397508677488011e-01, 3.486363374102098844e-01
2.021118303149131989e+00, -9.731035500719378284e-01
-2.165993430915233442e-01, 5.348770569343678227e-01
-5.898479053223538715e-01, -5.271089913235497137e-01
-1.198214802381628141e+00, 1.167363221146235475e+00
-6.346582849285585803e-01, 6.171088461266279745e-01
1.221183978658314795e-01, 4.562480180899967097e-01
3.954284384846803446e-01, -4.781955859000648623e-02
2.647662815590062779e-01, -1.873937478554042801e+00
8.353586739701004404e-01, 1.790635703744660523e+00
4.624316597784238203e-01, -4.245894168002957159e-01
-3.646752194214464282e-01, -2.930459645596633633e-01
9.826234162639053693e-01, -6.569655244729870613e-01
-2.991155028792208403e-01, 4.280780167805532943e-01
9.434799963096518471e-02, 3.502359379167486741e-01
-1.003295951201133462e+00, 7.801459789861429073e-01
-9.733707453176594637e-02, 7.292654210817889338e-01
1.150897048781628351e-01, -1.590046998738862571e+00
-1.739115613797384663e+00, 7.541791013189522719e-01
-9.149048323419133322e-01, 1.178475497028500657e-01
-7.925188972938049803e-01, 2.713812979577619466e-01
6.358291262945716671e-01, -6.185226676546149438e-01
1.908830599437119746e+00, 3.792424201502038461e-02
-2.654824521608271926e-02, 4.009541871330300489e-01
1.045877218677792708e+00, -4.025859640149134777e-01
-1.192291939468362143e-02, -1.125569815887516728e-01
6.588746046000710788e-01, 1.258973899908990557e-01
-1.069832581332295751e+00, -9.483351365171590608e-01
1.747389215550377850e-01, 3.740050294798649699e-01
-4.833336783314953200e-01, -4.820273046935376338e-02
5.744686841255151055e-01, -1.409113933003349084e+00
3.383672175354041078e-01, 4.227092351548478733e-01
-3.531416913334319285e-01, 7.749700813520425946e-01
1.251375947442330938e+00, 1.238019508666077684e+00
1.336950585164295768e+00, 2.430897415280278973e-01
2.935354573850793014e-01, 6.700390830505211781e-01
-3.843667047148594529e-01, -2.041313665437343161e+00
-1.237044541083122562e+00, 7.457268994422535657e-01
-9.960895509038940610e-01, -7.598437883101140100e-01
-2.039328225032696895e-01, 1.222538487666052553e+00
8.210633886418627903e-02, 5.093989445362736568e-01
6.882815635665210374e-01, 3.369696458009602269e-02
-1.372299557282754545e-01, 1.704526206855461190e+00
-4.753788653752213933e-01, 2.046595898242815181e+00
1.452245902087344387e+00, -6.082515783970696699e-01
1.267513784481822947e-01, 6.995694894074417913e-01
-3.733717936307686114e-01, 7.643406290246591572e-01
9.985591081682221315e-01, 3.195225688352446025e-01
-1.454426968501110640e+00, -4.035931982403705431e-01
1.073954074045107232e+00, 3.098135496628316998e-01
-2.636621854344405769e+00, 6.702629940575399736e-01
2.423405755626224789e-01, 1.264379144994506321e+00
-1.271797228585400397e-01, -4.626661098801053140e-01
1.232869429997120569e+00, 9.727196235135411317e-01
1.052753463703267389e+00, -2.124471251776788860e-01
-2.361551342361280781e-01, -5.256148824806734787e-02
-1.794729447666025546e-01, -1.515651248966374043e+00
5.959539174061665445e-01, -4.476561901903624435e-02
-6.714559641594059283e-03, 6.380267442579161397e-02
-4.035323648398348451e-01, -6.226058081003412736e-01
-2.327107556570586211e-01, 3.710569943920585118e-02
1.601764504082836771e+00, -5.713210804275741239e-01
-8.877708240920134664e-01, -5.593073778886257230e-01
-3.078664996643097895e-01, 7.794050720419348766e-01
-2.070508317525630859e-01, 3.230220928126990021e+00
-5.023535660004803116e-01, 1.292685285285936625e-01
8.804640962393023296e-01, -6.774638649359284726e-01
-1.913343964648003825e-01, 7.572299574263091637e-01
7.268787375149304841e-01, 8.563866771257639954e-01
-5.867038041498691125e-01, -2.297523925562171832e-01
6.632397373897396253e-01, -1.364847868793535701e+00
-8.085712155142089630e-01, -9.710054259630690465e-01
-8.962261416050182339e-01, -6.854171107295464749e-01
4.035572774090558923e-01, 1.086352359227809261e+00
2.628965098293913338e-01, 1.944565565700074050e-01
-2.069539753782723146e+00, -5.634867767304254649e-01
-6.334758698996233450e-01, -2.193391262945017794e-01
-5.889189839750040741e-03, 1.431791081963778856e-01
2.717647793763280917e-01, -1.447015401828684711e+00
-5.852359129099713453e-01, -4.726993045621267764e-01
1.589279420170393031e+00, -4.489722981006200597e-01
-2.203325016306295348e-01, -7.994835983237785770e-01
-9.399884557816983177e-01, 6.988012154812834886e-01
9.680225497612330310e-01, 1.583101983575910809e+00
9.224023128708129793e-01, -6.191274449702610649e-01
6.444647748357250627e-01, 2.199047539709841903e-01
-5.143460755328951306e-01, -1.255535793710182757e+00
1.319088282283028102e+00, 2.738720474234686009e+00
8.314664268105056433e-01, -6.330787374122434086e-01
-5.035991304739403374e-01, 5.169193118855456293e-01
-2.598008319223519321e-03, 9.190290910212141062e-01
1.331164639133693539e+00, -1.550202132522384035e+00
-9.490068891411072016e-01, -1.080288112248252386e+00
8.364424256051935513e-01, 2.220258452354540446e-01
-4.861091436827763568e-01, 1.080371128594907359e+00
-1.158091806440706001e-01, -3.609316302108546703e-01
-7.131945098072590694e-01, -2.965878925708367309e-01
-5.403151731661568480e-01, -3.242958873892184402e-01
-6.079475187194687685e-02, -2.018922103447512217e+00
-5.085644397928248406e-01, 8.441855270359334140e-01
-9.605800012689083012e-01, -2.128309811529183637e+00
-6.072955024207853381e-01, 3.586794522424401055e-02
-1.677733433757354398e+00, 3.896273177465404275e-02
-3.464750372867688721e-01, 1.286792966118380788e+00
-1.611456551064326836e+00, 1.292037117504604815e+00
-8.250398464694213008e-01, -5.799040737956855374e-01
-3.026304123875670715e+00, -1.620874493244260695e+00
-3.385036122958189897e-01, -4.876284030624125077e-01
6.812389922805583975e-01, 8.170902356000044053e-02
6.879008670432883443e-01, -6.377308398118897159e-01
6.260318397223560982e-01, -1.243211094255183280e+00
2.224419266277571694e+00, 1.818571426837809202e-01
1.032455249533843933e+00, -2.773027516392434499e-01
-1.513664333448369037e+00, 1.849088418058760785e+00
5.286461523246201999e-01, 1.009091234584380103e+00
-1.105318975107600910e+00, 9.769818768405851284e-01
-9.444972010377855609e-01, 1.492264246084485269e+00
-2.023791668811389055e+00, 2.896136056123061131e+00
-1.290845770667587544e+00, 1.119143867511223300e+00
6.578168728196197579e-01, -2.477345209163868578e+00
1.627474054155404470e+00, -2.063166059960082621e-01
7.489834573155303987e-01, -1.305060866389161633e+00
-1.213994138908897957e+00, 4.220423534348903272e-01
9.950491176564195683e-01, 1.904771321699935960e-01
-1.732317440935556618e+00, -1.810866363431930248e-01
5.362156522631942313e-01, 7.682280088782719729e-02
-4.492030096184499999e-01, 4.839792042536004701e-01
5.859362290186198585e-01, -1.268620651671097166e+00
1.010574165095968757e+00, -1.694410591093468976e-01
3.358279918012461729e-01, -1.373178741452603546e+00
9.232921742617029581e-01, -2.852877025906402353e-01
-2.380029750585375137e-01, 1.745899715973146415e+00
-9.863528551043123649e-01, -3.809436751870557969e-01
-6.449319673179755574e-02, -5.279712265156327744e-01
9.768580569015089532e-02, -7.246693122310711166e-01
5.854902158388730626e-01, 8.000603304293694984e-02
-4.657869869575724797e-01, -6.355990689065910138e-01
-6.664432617128376313e-01, 1.473903995752422258e+00
-2.422948314614626231e+00, 1.648328276604278386e+00
-8.234915135006828368e-01, -1.131099276453011448e-01
2.207270963010858622e-01, 3.456961426168754792e-01
-6.254698983902124976e-01, 8.406762827618143030e-02
2.031694989579990729e-01, -6.363533487497593510e-01
2.589365761193049287e-01, 1.308044558123013124e+00
5.295403519231852707e-01, 9.470851746492462420e-01
5.954214152882274513e-01, 4.565663605463256558e-01
1.070151728311358852e+00, 7.615212271680144029e-01
4.291927601423593530e-01, -1.667598826784296495e+00
9.861071299173175264e-01, 1.879965892490969293e-01
-5.076831980170801728e-01, 4.908544777332765063e-01
7.484712001609146181e-01, 5.456861950836638941e-01
7.501922370496248993e-01, 4.602964411958840318e-01
7.249978536638564987e-03, -8.708967297046870115e-01
-3.487115616992136347e-01, -3.167633322818392272e-01
1.463868112760916995e+00, 4.097426605648801790e-01
-1.187504553692805970e-01, -2.354447625216884998e-02
7.213301717880643560e-01, -2.483032365750936776e+00
-9.197624068152282506e-01, 8.718105296034708296e-01
1.041048348478589070e+00, 3.697922522947328927e-01
-1.367179727538962331e+00, -8.062629852331990588e-01
-6.961691498259762190e-01, 2.341090056630764638e-01
-5.383121909625515622e-01, -2.015735692896532871e+00
-6.226654081576741273e-01, 7.626164996139607188e-01
-7.998185097392073173e-01, 3.498184409234689762e-01
2.279660163268812045e+00, -4.850121199062328858e-01
-2.673036352262190718e+00, 1.535257814768553608e+00
1.000022031978680559e+00, 4.337502208900554934e-01
-1.440572814034204452e+00, -7.427379466071173386e-01
-2.925139596129812739e-02, -1.240780377799650669e+00
-9.495609001048971320e-01, 2.518984510294519641e-01
1.112211211137098310e+00, 3.413783542844271768e+00
9.953039792910193251e-01, -5.618687210589291478e-03
2.387897635725479834e-02, 4.342211635237255840e-01
9.057282079950810250e-01, 5.714175314587827126e-02
1.085658170260169086e+00, 5.765513646637718814e-01
1.686343185514951770e+00, 1.095682134745931791e+00
-8.048452571229790520e-01, -5.199178065514031832e-01
9.982075027046735105e-01, 3.754231997322589054e-01
-6.222019873584467842e-01, 1.141857361821862815e+00
1.452603533260990343e+00, -7.387629970947474645e-01
-5.037437283920659370e-01, -8.740934812182026281e-01
-2.679457433774559694e-01, 7.914497759161631674e-02
-1.322473265242224638e+00, -7.819495674395956497e-01
-4.154810941137344893e-02, -2.063021293629442865e-01
5.985516551612106717e-01, -1.733673361507691579e+00
9.628386050772416160e-01, -1.857794705314771422e+00
-1.330326641283671396e+00, -2.466041539504125968e+00
1.270161892056446140e+00, 6.283435438951772145e-01
-1.697102757026530018e+00, 1.794223118180739429e-01
7.619792593755030374e-01, 4.763055826039930829e-01
1.402576538025696262e+00, 1.201071375769481753e+00
9.529537582865375001e-01, 3.830431340700331533e-01
8.310465384726585247e-01, 1.040097083250173249e+00
-1.305986000578206241e+00, 5.170457310915612670e-01
6.426066935261756652e-02, -5.083005374607570959e-01
-3.229837345389069414e-01, 2.084580105147380902e+00
-9.709518766445439653e-01, -1.398217463425647678e+00
-2.560328784320357598e-01, -9.836570271131438170e-02
-1.244977835951922129e+00, -1.300923593297581282e-01
7.085914200875451652e-01, 1.372160584310042064e-01
-4.421786589544199897e-01, -8.124437783036422278e-01
6.007655730079699413e-02, -1.291240872805686557e+00
-4.696822660133862515e-01, -1.207641948720795444e+00
7.521538187531891240e-02, 2.683307310292708595e-02
-3.778982640944599236e-01, 1.843298459978086057e-01
-1.482380250517554510e+00, 1.399250806315689433e+00
1.638747780379980590e+00, -1.766882668432358416e+00
-1.077678743547326956e+00, -2.098964185313672903e+00
1.797374079785363010e+00, 1.875515666191948982e+00
-8.936526607385716359e-01, 1.978513149605220511e-01
-1.715591368281210283e+00, 7.791032593502386083e-01
-3.684121343846668561e-01, -1.043514891490460172e+00
5.668052750866801048e-01, -5.341492742225477652e-01
-5.386530441187535878e-01, 6.426087783172573786e-02
6.952985006775715959e-01, 3.910186233527395694e-01
-1.608950507265344498e+00, 6.617011216080707081e-01
-9.984239349757160209e-01, -1.750381776719219795e-01
-6.185731826637722586e-01, 9.615716235556512337e-02
-1.188555399187800843e+00, -2.044595748964452564e-01
-2.943721130937447250e-01, 2.974067698711948537e-01
5.734798925462486485e-01, -6.307697782080516624e-02
